0.1	food vs #energy dilemma: anyone aware of recent figure of how much of world crop production is used for energy/#biofuels? thanks in advance
-0.1	@John_D_Vincent na there is that massive traffic jam on the highway though, the fresh food one has got me puzzled
0.0	RT @LeadWestLtd: The congestion on #MelbsWest freeways and arterial roads every weekday is adding cost to freight of goods ...the food we e…
-0.15000000000000002	The heir to Vermont's last biofuel refinery risks everything to save poor farmers forced to grow oilseed instead of food. #pitmad #sff
0.2	RT @BirdLifeEurope: YES! After today's vote in @EP_Environment only more sustainable #biofuels will be pursued. Food before fuels! 🙌 http:/…
0.2	WHY IS THERE TRAFFIC CONGESTION I DONT EVEN WANT TO GO TO THE AIRPORT I JUST WANT FOOD
0.0	RT @VoteSmarts: #BioFuels << Making our machines competitors for our food supply! << #StupidIdeas
0.2	If spicy foods relieve congestion this must be my body telling me I need hot cheetos.
0.0	eating a bunch of hot food to burn out my congestion didn't woooork
0.0	Biofuel Policies and Food Grain Commodity Prices 2006-2012: All Boom and No Bust? thatswhy remind them i shared this journal and timetable ?
-0.2	RT @JeremyTomkinson: MT further evidence that food and #biofuels are not financially linked - food at lowest price since 2010 and dropping …
-0.2	Biofuel Policies and Food Grain Commodity Prices 2006-2012: All Boom and No Bust? ?
0.0	Biofuels policies have a large impact on food-grain commodity prices, first and foremost by linking biofuel prices to feedstock prices.
0.2	.@pedaleable_org @JeffSpeckAICP we want ciclovías and tacos (the food, not the traffic congestion) on Buford Highway! #welovebuhi
-0.4	RT @D_Rowson: Barry Gardiner, MP Labour against land use for biofuels when it displaces food. Water security touted to cause wars in future…
-0.05	RT @langeveld_hans: Share of food wasted exceeds share used for fuels. @BDBeBerlin: World Bank found no inpact #biofuels on #food prices. h…
0.4	My nasal congestion has hit that sweet spot where I cannot taste food this morning, but this poopy diaper is still full force somehow.
0.0	RT @Roald_J_Larsen: With more than 60 nations having biofuel mandates, the competition between ethanol and food has become a moral issue. h…
0.0	RT @GavinVenn: 13000 football pitches of Puru's RAIN FOREST to be felled for palm oil; in Europe used for processed foods, biofuels & anima…
0.0	RT @lheal: With ethanol and biodiesel mandates, farmers are selling their farms to the government one crop at a time.
0.1	RT @Biodiesel_Media: Biodiesel, a clean burning renewable fuel can be made from recycled grease, food waste; reducing emissions all around …
0.4	added Carbon Emission , JPAID Food VS Fuel last fewdays US Biofuel &Biodiesel policy  lastyear focused on Policy -this yr also,yesterday
0.0	WBFF’s morning show wanted Traffic Jam Jimmy to report on the traffic, but he wanted to eat a fast-food fish sandwich.
0.0	RT @emeraldedible: Ali, @apartovi: Less than 10% of US corn crops actuals feeds humans, livestock feed & biofuels #TEDxMan
0.0	Biofuels policies have had various individual roles in affecting crop prices.
0.0	and environmental policies that created a link between biofuel and crop prices.
0.0	commodity prices. The key to understanding how biofuel policies affect food grain commodity prices is to recognize
0.0	key words; biofuel prices ,biofuel policies,food grain commodity prices ,gasoline prices,oil price fluctuations  commodity prices
-0.20000000000000004	Biofuel Production Causes World Hunger Due to Food Shortages. #ubermyths #followus #share
-0.19999999999999998	This is officially killing me. Any tips on clearing congestion so that one can taste their food again??? Please??! (Don't say spicy food)
0.0	@jaymohr37 "Traffic Jam Jimmy" has to be over 60. Only people 60+ get fish sandwich at a fast food restaurant. #jaymohrsports
0.0	@jaymohr37 Sorry, Traffic Jam Jimmy, if you want a fast food breakfast fish sandwich you need to go see Colon Cleanse Carl. #JayMohrSports
0.19999999999999998	@jaymohr37  Traffic Jam Jimmy Top 3@5's new Traffic Reporter and Food Critic.  He's not very good at either. #jaymohrsports
0.6	@jaymohr37 I love how traffic jam jimmy refuses to bail on ordering food even though he knows he is live. #JayMohrSports
0.4	We need to end ethanol and biodiesel as it would drive down prices on food which helps more than low oil prices.
0.0	@AnilAAP @souvickch @Sridhar67 a balance btw GMO and non- GMO. GMO for commercial (animal feed, oil, biofuel ) and non- GMO for human food.
0.0	RT @ArleneStein: "90%of GMO cultivated today is producing biofuels & animal feed - it's not about food" @drvandanashiva @parabereForum #PF2…
-0.6	Congestion is frequently caused by bad driving. Food  for thought?
-0.5	@MonsantoEurope Truth: The 2008 food crisis was not caused by a lack of GM crops but by the rush to biofuels
0.8	I-65. 30 mile car traffic jam - people stranded some 15 plus hours ... Without food etc ... WOW
0.06666666666666667	RT @mriley3unl: Market ops for NE- food prcssng, water mngmt, biofuels & biochm, big data, prec ag, food safety, land and waste mngmt Randy…
0.09999999999999998	Great audience question: Does biofuel production impact food prices or global hunger? #LFSGSC2015
0.0	#BIOFUELS and CO2 emission reduction polices may endanger biodiversity and food security. How to well manage this tradeoffs in society?
0.0	RT @BioAnnie1: @CatClimate @MichaelBowman77 Zero! Sustainable biodiesel is FOOD 1st & uses recycled oil/grease would otherwise go in landfi…
0.4	@BioAnnie1 @MichaelBowman77 Facts are facts. Tell me, how much farmland does biodiesel take from useful food production:?
0.07999999999999999	I dreamt that I was fine. No fever, no coughing, no congestion. I ate foods that weren't broth based. It was beautiful. Then I woke up.
0.6	India is overwhelming! Not accustomed to the climate yet, also not the traffic, but people and food are lovely! :)
0.6	LOL @ 'Traffic Jam' Jimmy ordering food at a drive-thru LIVE on @FOXBaltimore
0.0	A guy @'s me saying that Mosques bring noise, food vendors, traffic. Then compared it to a night club and then called it an installation
0.0	@simmiareff @barrybateman Simmi, mosques by their nature do bring heavy traffic as well as food vendors, noise. Its not necces Islamophobia.
-0.4	RT @LaPorte_Daniel: Day 124 of our sentence; tensions high. Food low. Heat even lower. Senioritis at full speed. The #KeenMachine is near; …
0.0	...just bec smthing s renewable doesnt always mean it's green... "if food runs out" now on #ANC #biofuels  #monocropping #ClimateChange
0.4	We know Biodiesel is climate/ Eco-  Friendly .Biodiesel made from sustainable grown crops
0.0	Biofuels generated from crops can be employed to fuel motor vehicles thereby  avoiding fossil fuel use for instance
0.0	RT @DBloomberg: 20 pct of all crop land is used for biofuel production; when we farmed with draft horses farmers used 1/3 of their land to …
0.0	@BronyCon well, instead of a single (or few) point of congestion having the variety of foods spread out into separate waiting queues?
0.0	@Forbes @statoilasa Was there a *first* sustainable biofuel that existed without subsidies or without jacking food prices up?
-0.2	RT @telefriend: "@Pyperline: SB324 using biofuels will take away from the food supply.  Debate on floor now.  #orocl #orleg #oregon" #StopS…
0.0	@Green_Europe Defossez asks @NFUPolitical Smith if not hypocritical to support #biofuels but oppose env action on grounds of food security
0.0	Conway: #AR5 brings new dimension: #mitigation may pose impacts on #water systems (such as irrigation of biofuel crops puts stress on res.)
0.0	RT @BillPostOregon: Food or fuel? Oregon runs the most biofuel in gas in the country, but that's not enough. #StopSB342 #hiddentax #orleg h…
0.0	Food truck id do, letterpress put a bird on it dolore adipisicing ut quis keytar dreamcatcher reprehenderit biodiesel.
-0.4	RT @alizardx: .@EsotericSavage Perverse incentives created for biofuel crops using conventional ag,this is greenwashing.Fix?No tax breaks f…
-0.4	It's so annoying when I run into the cat lady traffic jam at the pet store when I just need a few cans of cat food.   Hmmmm.
0.44999999999999996	RT @Cath_A_Thomas: Lovely nights sleep in @premierinn in Hackney; no traffic noise which is a miracle for London! Good food and a bar - per…
0.2	@20splentyforus @CBTransport Call seems to be for road safety incl 20 zones - not default. CAMHS, food quality & PSHE even higher priority!
-0.2	@transportgovuk @EntZonesGov let's focus on issues people deal with every day first: poverty, food banks, climate change, congestion.
-0.13333333333333333	RT @mariannethieme: VN special rapporteur on the right to food @HilalElver:NO need to increase food production!Problems are ACCESS to food,…
-0.6	my congestion won't let me taste food and i aboso-fucking-lutely hate it, why is the world so unfair? #VoteAustinAndAlly #KCA
0.2	RT @BiofuelsKenHill: Energy crops must NOT be included in 1st generation biofuels cap. This is Europe's BIGGEST advanced biofuel opportunit…
-0.19999999999999998	I'd rather see the nuclear industry go after food processing, oil & gas production, road & general workplace safety. Places where people die
0.30000000000000004	Energy crops must NOT be included in 1st generation biofuels cap. This is Europe's BIGGEST advanced biofuel opportunity. #cellulosic #WBM15
-0.13333333333333333	VN special rapporteur on the right to food @HilalElver:NO need to increase food production!Problems are ACCESS to food,animal feed &biofuels
-0.6	@nytimesscience Too bad some of this food can't be used to feed those experiencing food security issues; or alternately, as biofuel.
0.19999999999999998	Just my luck, I'm probably catching sick, on top of everything else..eating spicy foods to burn out the congestion it is.
-0.26666666666666666	RT @MorganSchantz: stuck in a traffic jam, quarter tank of gas, no food or water, no exit near 🆘
-0.4	RT @TerryDaynard: @EconBizFin @gmopundit Do you suppose biofuels will be blamed for plunging food prices too? Or maybe it's the GMOs. (Mayb…
0.0	RT @ePURE_ethanol: World Bank: Almost 66% of food price increases are due to oil prices; #biofuels have negligible role. #facts #ILUC http:…
0.0	I need something for this runny nose an congestion. Maybe spicy food
0.0	@ArleneStein @OntarioCulinary @drvandanashiva @ParabereForum  Biofuels do not enter food chain, upwards of 50% US GE grains for biofuel!
0.0	@ArleneStein @mclortie "90%of GMO cultivated today is producing biofuels & animal feed-it's not about food": it still enters the food chain!
-0.6	Really the only bad thing about a cold is the congestion and not being able to taste food!!
-0.2	it's saturday so let's go antiquing until our reclaimed hummer runs out of biofuel & we're forced to eat some NON-locally-sourced vegan food
-0.4	Hidden food intolerances are more prevalent and more insidious, causing inflammation, fatigue, moodiness, congestion, bloating...
-0.4	I'm really tired, i had class at 1 then went to Ciwalk but along the way we got stuck in traffic jam, it was raining, I eat junk food. :(
0.6	Cunting traffic jam, KLIA, Batu Caves temple, Indian food. A brief summary of today haha
-0.6	RT @SmarterFuels: There’s a coming food crisis & @ActionAid’s Sundell points to #FoodvsFuel: “What concerns us is #biofuel expansion” http:…
0.4	@cbcfifth @joeschwarcz @CBC I think wheat makes a better biofuel than a food.
0.2	A common algae commercially grown to make fish food holds promise as a source for both biodiesel and jet fuel, according to a new study
0.4	See ya mouth,just coz I called that I av issues with Road safety, you finished the food for the love feast "@BOBO_EDO: Tasting u guys' food
-0.5	@SenToomey says #biofuels #ethanol drives up gasoline prices, increases food costs, damages car engines, and harms the environment
0.2	@translatorbali ..biofuel sampai 15 persen ... Bagaimana increase net Energi dari hulu ke hilir ?  Selalu preventif.  Smg berhasilah
0.2	RT @ePURE_ethanol: @eu2015lv re: ILUC. A 6.5% target for renewable energy use (#ethanol) in petrol is both needed & entirely achievable! ht…
0.30000000000000004	RT @vivoenergykenya: Vivo Energy Kenya supports Road safety as part of community investment.
0.2	RT @ePURE_ethanol: A 6.5% target for renewable energy use (#ethanol) in petrol is both needed and entirely achievable! #ILUC #biofuels http…
0.0	@201579943MZI The only upside of biofuels is the it is a renewable resource. Biofuels burn faster with a smaller energy output. More fillups
0.4	@juruteraMY lepas guna palm oil pun still Boleh buat biodiesel. Hampas pun boleh generate energy. Tp Yela, not that clean
0.0	RT @Bear_eco1: Looking forward to the energy from BioFuels master class tomorrow at Aston Uni #Sustainability #brum
-0.30000000000000004	TRAFFIC ALERT: Remsa and Reno Fire are working the scene of a car into a tree on Edison Way near Energy Way. Expect delays
-0.06666666666666667	i choose 4R (Waste Energy Techniques)Poverty and pollution free  EcofriendlyRiceBran Biodiesel.
-0.4	3/3 A few things wrong w/ Grist article on the oil industry:1) #energy cos invest billions in future energy incl. hydrogen, wind & biofuels
0.0	By using solar energy and biofuels #RTWin0Fuel
0.0	Taurus Energy nu på väg att teckna ett avsiktsavtal med Lallemand Biofuels, en av världens största jästleverantörer. Tester har lett till
0.0	Biofuel...Bioetanol..#Energi#Baru#Terbarukan
0.8	RT @KieranLalor: NY Senate effort to mandate "green" biofuel in heating oil will drive up energy expenses for NYers & only winner is their …
0.0	Central to Nats manifesto is keeping 100% of the rural distribution network, Essential Energy, in public hands.
0.0	$25 Million Algae Biofuel Blitz Planned By Energy Department on
0.0	Iroquois Falls Ontario could be the next renewable energy centre for canada, leading in biofuels and bioenergy.
0.0	RT @BetterFuels: Next-gen #biofuels are a critical component to finding sustainable, lower-carbon alternatives to provide the energy to fue…
-0.4	Biodiesel energy bend sinister inaction yours automobile utilizing vegetative fat: siNL
0.0	The major finding of this article is that biofuel policies under environmental and energy legislation in OECD
0.2	#KCA #VoteJKT48ID rnealelliott: U.S. #AdvEnergy generation is growing: $45.8 billion in 2014:  #solar #wind #energy #natgas #biofuels via A…
0.2	RT @MSCCruisesAUS: Our Managing Director Lynne Clarke with @MarkBaileyMP Qld Minister for Main Roads, Road Safety, Ports, Energy, Water htt…
0.6	Energy Saver #146 In the summer run your fan counter-clockwise. In the winter, run it at low speed, but clockwise.#green #energy
0.32	GATN.overall fds.make every day safe one/ Save in All Energy / Womens Healthcare wt.childs.Safety is Road v.important overall people we care
0.6	@wycislo Always good to follow passion, but most quality programs require Calc 1-3 + diff eq. Looking at biofuels, other alt energy?
0.0	RT @SustainableSand: Used cooking oil = biodiesel. Biodegradable energy source that can be burned in reg diesel engines. #reuse
0.0	@rggan Kementerian Energi Sumber Daya Mineral (ESDM) akan berusaha merealisasikan penerapan kewajiban penggunaan biodiesel sebesar...  ..
0.0	Atmos Energy is responding to numerous calls regarding a gas smell in Jackson near a biodiesel plant. If you smell gas call: 1-888-286-6700.
0.5	RT @CarisSevern: @HeartOTXHeartMD "Low energy expenditure, exhaustion, and slow gait speed" - good to know.  Thank you :)
0.0	RT @robert_lesley: Atmos Energy responding to all leak calls. Safety first! Cannot assume biodiesel plant.@16WAPTNews @WLBT @WJTV @supertal…
0.0	RT @robert_lesley: Atmos Energy crews responding to numerous calls regarding gas leaks related to biodiesel plant.@16WAPTNews @WLBT @WJTV @…
0.0	@detikcom @detikfinance Akumulasi Subsidi habis2an selama Reformasi menjadi Bencana Energi. BBG, Biofuel, Solar-Cell, PLTMH, PLTPB diabaikan
0.0	Gapki Siap Penuhi Target 20% Produksi Biofuel: Pemanfaatan energi terbarukan seperti crude palm oil (CPO) sebagai pengganti bahan bak...
0.0	AutoTweet_JKT48: Gapki Siap Penuhi Target 20% Produksi Biofuel: Pemanfaatan energi terbarukan seperti crude palm oil (CPO) seba...  #KCA #V…
0.0	UA REN at TucsonFestival ofBooks@TFOB covering algae as a biofuel solar energy wind energy and ocean sea levels rising due to climate change
0.0	RT @EgyptEmbassyUSA: Enviro Minister Fahmy announced a new #Egypt #biofuel #energy project that it will create 21,000 new jobs! #EEDC2015
0.2	RT @RD_Minnesota: @MNBiofuels USDA is now accepting applications for financing of biofuel and energy projects through the REAP program.http…
0.0	The traffic jam really drained my energy. Feel like sleeping
0.0	RT @juanluisrsda: "Spain can be energy exporter with wind, solar and biofuels" by @ramez at #SUSmmit
0.0	@jrosenburgh #windfarm #windpower #ecology #environment #biofuel #conservation #pollution #toxic #radiation #corruption #energy #chemicals
0.0	@luisbaram I guess volume will be below 1Billon gallon/year. Algae are normally used to make biodiesel, which has a lower energy density.
0.0	Last 77L OB From town approx 14 to 17 mins late due to Consol Energy Center traffic! Additional delays likely leaving town too ( via TS )^AJ
0.0	Delays on the 71A-D 61A-D 69 67 28X 77L 81 82 and 83 due to traffic near Consol Energy and the vicinity! ( via Transit Spotter ) ^AJ
0.2	South Africa must join the new world of renewable energy and spread this development across the continent #BeemaBamboo #Biofuel
0.0	RT @circleofblue: Study: 260% rise in California's #water footprint for energy, 1990-2012. Reason: imported biofuels: @PacificInstitut http…
0.26666666666666666	GREENEA has been awarded the first place in the Energy Risk Commodity Ranking 2015 as the best Biofuels Broker in the research category!
-0.2	Malbrain was 15 yrs in the nuclear energy sector. No future there. 10 years in biodiesel. No future there either. #CSWArticCircle
0.0	Can the US Military Afford More Biofuels - Energy Tribune
0.4	RT @cikaidashahida: Extraction of energy from biomass is split into 3 distinct ctgories; solid biomass, biogas &liquid biofuels
0.6	RT @Steveh151: @sarahditum Energy required to boil them down would be greater than the energy contained in the biofuel. It's not a carbon n…
-0.2	5-min Candle Alert $GRBK - BIOFUEL ENERGY #daytrader #stocks ~ via #AlertTrade
0.0	Getting ready to see some sewer fat at Argent Energy #fatberg #biofuels
0.2	RT @BetterFuels: A bipartisan majority signed #RFS to foster advanced and cellulosic #biofuels for economic, environmental and energy secur…
-0.2	#Energy #EPC vendors Expect a very difficult year for you on both conventional (#OIL & #NATGAS) & #renewable fronts (#Biofuels/#Biorefinery)
-0.06666666666666667	Feeling bout 70% myself today. Ive havent taken a nap,only a few dizzy spells & a lot more energy.Though this congestion wont leave my chest
0.0	@DawnOfGlaceon we can't depend on solar cells, wind farms and biofuels for energy as we don't really get much of them - plus biofuels take -
0.0	RT @Sariayu_MT: Buah Bitanggul,buah yg tumbuh di pesisir pantai Papua.Biji buah ini dipercaya dpt jadi energi alternatif yg dpt diubah menj…
0.4	.@RonCannan @ #FINA: appreciates contributions of Canadian #biofuels industry in building Canada into a global clean energy superpower
-0.12000000000000002	Forced myself to the gym & did a short intense workout. This congestion is killing me. No energy. #fitness #squats #deadlifts
0.4	RT @CanGreenfuels: Appearing at HoC #FINA meeting today to highlight the role of domestic #biofuels industry in Canada’s energy mix #cdnpoli
0.4	When i started my think inspired by our Department Teacher sugarcane baggass next i thought about Biofuel to Clean Energy ,next day by day
-0.1	@kweeneybantug sxience momentum, impulse, transformation of energy, types of collision p 222-226 road safety 228. -Physics.
0.0	Biodiesel energy differencing winged your phaeton utilizing stationary cerate: kTXO
-0.36	The amount of time and energy wasted in traffic everyday is too bad for the economy & the road rage that results is bad for road safety
0.4	compared to what the biofuel price would have been otherwise. This has important implications for future energy, environmental,
0.30000000000000004	RT @MilutoLtd: Renewable energy is a form of clean energy that is provided by natural sources present in nature #renewableenergy #biomassbo…
0.0	Does anyone have any informed thoughts on biodiesel's potential in the energy sector? #investing #stocks #financial
0.2	bought 10,000 shares of Biofuel Energy Corp.(NASDAQ:BIOFR) @ US$ 0.21  via @TradeHeroMobile
-0.1	RT @Bangal0rean: @MalkiatCol nuke for electricity,Ethanol/Biodiesel for transport.Wil solve energy problem within 10 yrs. @victorvibhu @upm…
0.0	Hydro, wind, solar & biofuels as well as traditional biomass, contributed in about equal parts to the global energy supply. #renewableenergy
0.2	Morning shared US Biofuel Policy with Europe Leonardo Energy policy pictures Evening Biodiesel Policy next send M.I.T climatecolab Pitch
0.4	Renewables (solar, geothermal, wind, water, biofuels) should be renamed perpetuals. Perpetual energy. Drives the point home better. #bam
0.4	RT @agripulse: Bill Couser & Growth Energy's Tom Buis corner Sen. Cruz on why he doesn't support federal mandate for #biofuels #iaag http:/…
0.2	RT @RossGrooters: Let's be clear biofuels are NOT renewable energy and contribute to climate change. #IowaAgSummit #foodsovereignty #soilno…
0.0	RT @IowaSoybeans: Branstad: we need to build a diverse energy portfolio including biodiesel. Waters of U.S. Rule is an overreach. @IowaAgSu…
0.4	RT @25x25Alliance: The strong development of biofuels, wind energy and solar power is critical for a healthy, homegrown economy in Iowa. #i…
0.0	although biodiesel production in Europe was taking its toll on wheat stock. There was a new and unique role of energy
0.4	RT @Zuby215: @cchukudebelu but the shale has proven to be unsustainable. The future perhaps, could be in biofuels & other clean energy sour…
0.0666666666666667	Are biofuels the best solution to the world's energy crisis?
-0.30000000000000004	RT @Daniallz: Miss aku: Give me an example of energy waste?  Budak kelas : Bangun pagi redah traffic jam nak pergi kelas, dah sampai kelas …
0.4	My life is like an ion engine. Thrusters are set to a low level in order to conserve energy. But, over a period of 30+ yrs I built up speed
-0.2	@trevor_corpus fever is practically gone but now I have to fight off this cough and congestion which is draining my energy.
0.0	Biodiesel energy rose game your crate utilizing angiosperm carapa oil: ZwLI
0.0	@PeteDominick trees are very renewable. Bio energy? Biofuel? Biomass?@wwf
0.0	1.Biofuel adalah sumber energi terbarukan berupa bahan bakar (padat, cair & gas) yang dihasilkan dari bahan-bahan organik (contd) #IPAConvex
-0.30000000000000004	TC: Efforts to fight climate change can also threaten their rights. Biofuel + renewable energy projects done w/out consultation. #HRC
0.0	Entering the renewable energy industry allows fir the industry to diversify organically. #Biomass #Biofuel #Africa
0.0	RT @E_Z_Rah: @DJKayRich and @YoungJizzo bring the energy everyday during the @B95Fresno traffic jam!
0.4	RT @YoungJizzo: Thanks for listening bro. RT @E_Z_Rah: @DJKayRich and @YoungJizzo bring the energy everyday during the @B95Fresno traffic j…
0.0	Biodiesel energy cockatrice rising yours caboose utilizing succory anthracene oil: KORY
0.4	“@sugarflyshyy: there's this congestion of energy in my crown.. its like im about to burst.”
0.0	Biodiesel energy argent present yours refrigerator car utilizing polycotyledon mineral sperm oil: eJCw
-0.1	Plaistow Farm energy plant refused planning permission after more than 100 residents were against the plans with concerns to road safety.
0.0	RT @Tolmasquim: "@BloombergNEF: Brazilian biofuel & sustainable agriculture projects receive $100 million in financing from @the_IDB http:/…
0.09999999999999999	RT @jnjcasper: TrRT: Terrorists strike an electricity transformer on Masr-Helwan Agricultural Road in #Maadi, but praise God no injuries @A…
-0.4	@farryisreal if we can afford it we can use solar to power d north. We can even use refuse from agriculture to develop biodiesel
0.4	Ricebran Biodiesel doesn’t require any kinds of agricultural lands,intercropping systems like other energycrops .
-0.2	doubling area under irrigation shall easily double output. ethanol blending 25% to cut import,promot biofuel to enhance value of agricultur
0.0	Obama's green energy boondoggles continue: USDA to spend $25M bribing farmers to grow unprofitable crops & $9M to market biofuels #CPAC2015
0.0	Maui sugar plantation still looking for biofuel crop
-0.6	RT @Drews_Views: More Obama green energy boondoggles: USDA plans to spend $25M to bribe farmers to grown unprofitable crops, $9M to market …
-0.6	New 6% cap proposed for biofuels from food crops could mean €7.2bn of lost turnover in EU vegetable oil sector
0.0	AGRICULTURE: biocarburants, @COPACOGECA furieux du vote en commission @EP_Environment Copa slams EP committee vote on biofuels
-0.2	Tell the Dep. of #Energy: Stop pushing genetically engineered trees, crops for #biofuels!  The DOE is considering using $36 million of...
0.26666666666666666	RT @ForEthanol: @PANGEA_LINK ForEthanol supports biofuels legislation that aids rural and agriculture jobs. Please follow to share our comm…
0.0	RT @YaleEnviro: A defining moment for #Europe’s flawed #biofuels #policy: MEPs to vote on use of food crops in biofuels via @guardian http:…
0.0	@ewankiw925 @PremiumAg low end and high end may differ in surfactant load. At Crop connect they said there was a differance in speed.
0.0	Two major GMO crops soy & maize mostly go into animal feed for intensive livestock operations biofuels to power cars & processed human food
0.0	OpPinkPower: RT biofuelwatch: Via the guardian: Vote set for today on limiting palm oil and other food crops in biofuels. …
0.4	Support for innovative research for the biofuels sector: 1:00 p.m., Friday, February 27, 2015, Atrium, Agriculture and Bioresources Building
0.0	RT @kenneth_richter: BREAKING: MEPs vote for 6% cap on crop-based #biofuels & ILUC factors from 2020. Now up to @NilsTorvalds to make case …
0.0	RT @ecostrategy: World Resource Instit - land & crops should not be used for bioenergy production, biofuels not curbing climate change http…
0.0	BREAKING: MEPs vote for 6% cap on crop-based #biofuels & ILUC factors from 2020. Now up to @NilsTorvalds to make case to @EUCouncil. #ILUC
0.0	RT @transenv: .@EP_Environment voted for 6% limit on land-based #biofuels (incl. energy crops), ILUC factors in #FQD & reporting in #RED. S…
-0.19999999999999998	RT @WetlandsInt: Crop expansion into #peatlands worse for #climate than #fossil fuels! @JytteGuteland please vote for #ILUC accounting in #…
0.10000000000000002	Agreed @jimgall47 @farminguk It's a happy but difficult balance - using waste residue from the food crops for #biofuels is key!
-0.4	@jannemkilpinen @ElliKoestinger It is to stop BAD biofuels,meaning liquid transport fuels from food crops used in transportation.
0.2	RT @catherinemep: Today's a defining moment for EU #biofuels policy. I'm voting to promote non-food crop biofuels and sustainability http:/…
0.30000000000000004	@shapingwales @WTWales It doesn't help when so much agricultural land is designated for development, or even growing trees for biofuel
0.1	more crops being diverted from food end product to biofuel - dilemma of environmentally friendly to people left hungry
-0.19999999999999998	Crop expansion into #peatlands worse for #climate than #fossil fuels! @tomvdkendelaere please vote for #ILUC accounting in #biofuels reform
0.6	@PaulBrannenNE Also jungles are much greater Carbon 'sinks' and creators of oxygen than BioFuel crops can ever be.  Biofuel is a red herring
0.4	"Progress in the production of improved biofuels: Enhancing the production of acetyl-TAGs in a transgenic oil seed crop" Burt 114 4:30 today
-0.4	Urban Agriculture to Biodiesel is somehow related! We planted in Village many trees where scenery is different  Urban Polluted most through
0.0	@foeeurope Not if they farm hemp for biofuel. It can grow as an after crop in off season and places others can. Tear down condos, not trees
